"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","normalized_z"
1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.333964445,0.319218895,0.200653665,0.687664382,1,0.155710616,0.119016422,0.940347863,0.583333333,0
1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.618988812,0,0,0.282462091,0,0,0,0.975750231,0,7.00009014642511e-07
0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.279638737,0.346280274,0.09137209,0.96009325,1,0.169610152,0.054212429,0.988254086,0.583333333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179505417,0,0,0.832365252,0,0,0,0.999997073,0,0
1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.256802101,0.655416542,0.492396088,0.590688183,1,0.3365817,0.291527839,0.93191042,0.583333333,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.11412817,0.544785477,0.157568704,0.958399078,1,0.275064397,0.093473929,0.988904761,0.583333333,0
1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0.415023792,0.403098193,0.282740991,0.998133551,1,0.352487665,0.287080059,0.999060848,1,0
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.18180754,0.316451773,0.039234367,0.9879379,1,0.154295667,0.023279775,0.994790875,0.583333333,0
1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.357222238,0.876344608,0.290802608,0.988478037,1,0.465571772,0.172418507,0.996206913,0.583333333,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088881297,0,0,0.729673341,0,0,0,0.999933828,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271666272,0,0,0.779976278,0,0,0,0.999982521,0,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.071733002,0.938165153,0.183294842,0.783270265,1,0.503179055,0.108726706,0.964993106,0.583333333,0
1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.290080169,0.978075648,0.469920794,0.997638719,1,0.527818504,0.278275507,0.998948643,0.583333333,0
1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0.405319594,0.428663447,0.264240675,0.990457618,1,0.212621821,0.156690702,0.996136741,0.583333333,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247621422,0,0,0.851184956,0,0.081261456,0.083652701,0.99998162,0.416666667,0
0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.406822836,0.461674143,0.654309278,0.812941253,1,0.230154526,0.386741307,0.967672714,0.583333333,0
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.163417833,0.626628816,0.142166603,0.993951142,1,0.320380526,0.084340509,0.997253933,0.583333333,0
1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.297512564,0.348242573,0.73513649,0.994428296,1,0.170622418,0.434076031,0.997839051,0.583333333,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156571354,0,0,0.896787529,0,0,0,0.999999886,0,0
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.203347532,0.609160324,0.179377354,0.763039658,1,0.310616324,0.106404295,0.957910541,0.583333333,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.062258561,0.529679107,0.980739143,0.967359303,1,0.266819156,0.576907332,0.992796939,0.583333333,0
1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0.412829486,0.211969275,0.903484995,0.993811042,1,0.101718081,0.532158483,0.997721169,0.583333333,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250795984,0,0,0.248355101,0,0,0,0.968602868,0,3.0755273114913e-06
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.26752466,0.228975603,0.223110996,0.414328331,1,0.110164129,0.132325429,0.873626717,0.583333333,5.19870364534825e-08
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.196518932,0.663716328,0.985724989,0.941002523,1,0.341278193,0.579789196,0.989122263,0.583333333,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.051378693,0,0,0.998478094,0,0,0,1,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241232336,0,0,0.944336283,0,0,0,0.999999997,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142077312,0,0,0.493961548,0,0,0,0.996768633,0,1.99999994343614e-09
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.058280218,0.929562354,0.798116546,0.824895526,1,0.497905206,0.470854266,0.974509646,0.583333333,0
1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.287059656,0.338151275,0.469804892,0.626673587,1,0.165423045,0.278207167,0.932088552,0.583333333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162119511,0,0,0.341838538,0,0,0,0.98509328,0,3.04000218775968e-07
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.221225973,0.451235169,0.587946513,0.996868669,1,0.224591556,0.347775012,0.998558267,0.583333333,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.091167436,0.931928823,0.884022781,0.993395267,1,0.921523261,0.884344354,0.998846739,1,0
1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0.447369488,0.317080635,0.324720187,0.998352474,1,0.154617133,0.192492069,0.998926187,0.583333333,0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.126742057,0,0,0.999096996,0,0,0,1,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.109573856,0,0,0.994244024,0,0,0,1,0,0
0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0.405260351,0.239500325,0.137208722,0.987725288,1,0.115412782,0.081400276,0.994804135,0.583333333,0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.364867693,0,0,0.104625496,0,0.309199235,0.356223808,0.337853993,0.416666667,0.000216096734878879
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.102694462,0.12154295,0.161267671,0.610307847,1,0.057527343,0.095667225,0.919739009,0.583333333,5.25343657464816e-10
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035693446,0,0,0.867540519,0,0,0,0.999999389,0,0
1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.440609292,0.691207298,0.720876681,0.813066405,1,0.356916169,0.425735681,0.970393793,0.583333333,0
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.282303873,0,0,0.989626929,0,0,0,1,0,0
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.248321599,0.942032092,0.340571851,0.580379571,1,0.505553937,0.201869567,0.93389292,0.583333333,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.148003094,0,0,0.994544998,0,0,0,1,0,0
1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.267353708,0.304377238,0.109714856,0.975798734,1,0.259284469,0.111578849,0.924623874,1,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.066514038,0.136735245,0.334364898,0.528627742,1,0.064867808,0.198197985,0.903706276,0.583333333,1.05594188948288e-09
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242289187,0,0,0.749706295,0,0,0,0.999959679,0,0
0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.321311783,0.474045983,0.256542045,0.756503687,1,0.236769871,0.152131055,0.95568208,0.583333333,0
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.19727722,0.72572042,0.961646357,0.987401957,1,0.376728083,0.565864472,0.996723986,0.583333333,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.036824954,0,0,0.999831812,0,0,0,1,0,0
1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.575203396,0,0,0.550721908,0,0,0,0.998417982,0,5.00000596481698e-10
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.087003189,0.115072722,0.540827923,0.996785258,1,0.054411331,0.320057644,0.998325655,0.583333333,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.008786167,0.896238334,0.240123756,0.820429456,1,0.477600106,0.142405407,0.970287505,0.583333333,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.106898887,0.764972838,0.875703956,0.963363328,1,0.399505364,0.516024395,0.992478045,0.583333333,0
0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0.471931759,0.047563858,0.685554361,0.996122121,1,0.022260518,0.405056332,0.998156906,0.583333333,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.089169111,0.904245061,0.243686738,0.997360568,1,0.482460876,0.144516183,0.998692582,0.583333333,0
1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.31715745,0,0,0.989129034,0,0,0,1,0,0
1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.283651088,0.026731027,0.851272498,0.673701312,1,0.012470925,0.501818045,0.939220872,0.583333333,0
1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.226837856,0.522869303,0.431491097,0.693671784,1,0.467424517,0.437235059,0.954276281,1,0
1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.300114186,0,0,0.993934604,0,0,0,1,0,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.070813524,0.395736426,0.524398991,0.118929064,1,0.195304128,0.310384208,0.762549744,0.583333333,8.19188343081922e-06
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255239233,0,0,0.816277488,0,0,0,0.999994639,0,0
1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.332265272,0.646536034,0.835705127,0.406047257,1,0.598244886,0.836477637,0.913983022,1,2.05435934930165e-09
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.153934709,0.435778161,0.746860987,0.579389855,1,0.383965103,0.75020489,0.939781347,1,0
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.224790125,0,0,0.999708974,0,0,0,1,0,0
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.214110251,0.456363169,0.160030481,0.945805388,1,0.22732213,0.094933638,0.986194945,0.583333333,0
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.21673878,0,0,0.999712883,0,0,0,1,0,0
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.275204709,0,0,0.993605237,0,0,0,1,0,0
1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.290110055,0.572927512,0.971505348,0.993835212,1,0.29052317,0.571568076,0.998034082,0.583333333,0
0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.461069001,0.092989654,0.441088599,0.960960959,1,0.043822024,0.26126382,0.988744944,0.583333333,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.155867522,0.072727017,0.33022877,0.923147534,1,0.034167661,0.195751118,0.980669001,0.583333333,0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.079376245,0,0,0.999116468,0,0,0,1,0,0
1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.321011336,0.699870878,0.546866524,0.997469851,1,0.361870581,0.323612052,0.998839595,0.583333333,0
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.160787646,0.566382934,0.991882973,0.992557155,1,0.286916674,0.583347507,0.99773625,0.583333333,0
1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.60145843,0,0,0.999458859,0,0,0,1,0,0
1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.323049697,0.205443363,0.618785761,0.803870459,1,0.098488484,0.365893748,0.963105754,0.583333333,0
1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.453238538,0,0,0.973145319,0,0,0,1,0,0
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.266739806,0.295012224,0.691719586,0.789198838,1,0.143372264,0.40866774,0.962328876,0.583333333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062235154,0,0,0.96174065,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06841105,0,0,0.56309803,0,0,0,0.998664657,0,2.75000107130552e-08
0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.717921606,0,0,0.996786119,0,0,0,1,0,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.080811676,0.390497946,0.279899223,0.547284501,1,0.192564607,0.165963184,0.914125888,0.583333333,1.0412087858569e-09
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.172510372,0,0,0.998094773,0,0,0,1,0,0
1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0.723201836,0.367790757,0.537161122,0.997110222,1,0.180738964,0.317899024,0.998571592,0.583333333,0
1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.330778942,0.810483572,0.456012611,0.974461097,1,0.426243554,0.270070882,0.993514166,0.583333333,0
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.08090107,0.014124084,0.380799922,0.991157928,1,0.006576753,0.225654965,0.996017116,0.583333333,0
1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.446262157,0,0,0.917386326,0,0,0,0.999999974,0,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.089487929,0.677622732,0.887416131,0.903737508,1,0.349172935,0.52282897,0.98362767,0.583333333,0
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.23446407,0.423897839,0.880996499,0.329420227,1,0.210104874,0.519099747,0.866090462,0.583333333,4.10274362261376e-08
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.131470094,0,0,0.992122672,0,0,0,1,0,0
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.183070773,0.418824061,0.291894571,0.401668258,1,0.207429097,0.173064931,0.877654387,0.583333333,5.92263670329274e-08
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.096169281,0.091571713,0.147419099,0.883754892,1,0.043144508,0.087455345,0.972357047,0.583333333,0
1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0.0515291,0.57883993,0.922478643,0.998631835,1,0.523897439,0.924406303,0.999587641,1,0
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.17431705,0.659598583,0.064962905,0.994356929,1,0.338946706,0.038544911,0.99732115,0.583333333,0
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.268887393,0.410849354,0.733931226,0.981412588,1,0.203231585,0.433371284,0.994699234,0.583333333,0
1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.522323266,0.915833728,0.070411317,0.978670337,1,0.489516237,0.041777362,0.993677233,0.583333333,0
1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.591855887,0.784606257,0.317715726,0.902556933,1,0.74969263,0.322419136,0.985606459,1,0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.203682156,0,0,0.997161463,0,0,0,1,0,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.124569647,0.256797656,0.615502791,0.996125869,1,0.124075029,0.363965795,0.998221431,0.583333333,0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.275256303,0,0,0.994927641,0,0,0,1,0,0
1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.335795585,0,0,0.9984012,0,0,0,1,0,0
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.7425465,0,0,0.976562061,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119492672,0,0,0.772072462,0,0,0,0.999978009,0,0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.300537655,0,0,0.981441387,0,0,0,1,0,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.12031272,0.84291471,0.043703637,0.975741459,1,0.445515167,0.025931532,0.992848113,0.583333333,0
1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.552293774,0,0,0.574222583,0,0,0,0.9988588,0,0
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.259050794,0.821235397,0.951930192,0.997077315,1,0.432612453,0.560240648,0.998971294,0.583333333,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.140362758,0,0,0.989687716,0,0,0,1,0,0
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.184906696,0,0,0.99351595,0,0,0,1,0,0
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.201743057,0,0,0.994671231,0,0.073164705,0.417607285,1,0.416666667,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.29507255,0,0,0.980554924,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105177883,0,0,0.740043684,0,0,0,0.999948531,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068363158,0,0,0.132402301,0,0,0,0.931222027,0,3.24634656181377e-05
1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.571729442,0,0,0.997051363,0,0,0,1,0,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.151737978,0.828633766,0.19604565,0.914032691,1,0.437006521,0.116285131,0.98297809,0.583333333,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.157193903,0.959603261,0.402697509,0.622944098,1,0.516378835,0.238594054,0.942398248,0.583333333,0
1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.577417471,0,0,0.99864449,0,0,0,1,0,0
0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0.102700251,0.901424764,0.371788128,0.998286184,1,0.480747427,0.220328263,0.999101121,0.583333333,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.163504871,0,0,0.998516273,0,0,0,1,0,0
0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.389907782,0.602771282,0.078835161,0.9394042,1,0.307057622,0.046774977,0.985385002,0.583333333,0
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.12038927,0.704139872,0.812721379,0.990522863,1,0.364316503,0.479368998,0.99719331,0.583333333,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01148669,0,0,0.969083227,0,0,0,1,0,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.134594445,0.491670308,0.381088576,0.979295456,1,0.246235807,0.22582558,0.993657733,0.583333333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03874398,0,0,0.436703468,0,0,0,0.993920334,0,1.02685454583806e-08
1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.428951319,0,0,0.930513284,0,0,0,0.999999992,0,0
0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0.464898879,0.895636534,0.475345641,0.99818467,1,0.477235224,0.281474931,0.99911038,0.583333333,0
0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.345803624,0.902647445,0.21349085,0.97686357,1,0.481490086,0.12662462,0.993616138,0.583333333,0
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.144140383,0.957425514,0.395241444,0.99716437,1,0.515034218,0.234189,0.998744113,0.583333333,0
0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.301519072,0.362860388,0.763937598,0.853718411,1,0.178181835,0.450906846,0.973633064,0.583333333,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.14937781,0.228610762,0.114400166,0.994903396,1,0.109982474,0.067872414,0.997208807,0.583333333,0
0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.469302752,0,0,0.993267091,0,0,0,1,0,0
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.18303877,0,0,0.991632604,0,0,0,1,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.089364476,0,0,0.995503116,0,0,0,1,0,0
1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.383976169,0.366896709,0.601695467,0.964008288,1,0.180274989,0.355855067,0.990799177,0.583333333,0
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.201288482,0.69018047,0.663967152,0.997528486,1,0.356329799,0.392404717,0.998919337,0.583333333,0
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.617198366,0,0,0.999757566,0,0,0,1,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.094736672,0,0,0.996545769,0,0,0,1,0,0
1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.541871488,0,0,0.991539746,0,0,0,1,0,0
0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.362593425,0.148742522,0.564957204,0.984680377,1,0.070693214,0.334256609,0.994679575,0.583333333,0
0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0.107150894,0.970888737,0.964908363,0.997908396,1,0.523360482,0.567751938,0.999239012,0.583333333,0
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0.214444302,0.805346703,0.829497654,0.997774573,1,0.423207758,0.489142935,0.999107948,0.583333333,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039690528,0,0,0.899224256,0,0.306015573,0.420410003,0.999746038,0.416666667,0
0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.314448656,0.250753958,0.615400732,0.857743228,1,0.121043319,0.363905854,0.972384895,0.583333333,0
1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.420146453,0,0,0.995327735,0,0,0,1,0,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.098579977,0.344728426,0.259587171,0.986847477,1,0.168810029,0.153934648,0.994979754,0.583333333,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.383100494,0,0,0.666955882,0,0,0,0.99975099,0,0
1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.29559928,0.578028272,0.955968943,0.951421735,1,0.526406033,0.956623524,0.671006634,1,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.076693167,0.716945709,0.41777703,0.56273545,1,0.371672026,0.247500805,0.926862186,0.583333333,5.12606179725594e-10
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.147954475,0,0,0.997553586,0,0,0,1,0,0
0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0.54861334,0.129837737,0.280501415,0.998410763,1,0.061530965,0.166319737,0.998863259,0.583333333,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.100045637,0.862681029,0.624343913,0.991987009,1,0.457350578,0.369157325,0.997463254,0.583333333,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.337262327,0,0,0.948636526,0,0,0,0.999999999,0,0
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.037627483,0.331873996,0.483276034,0.996808877,1,0.162196671,0.286151235,0.998402667,0.583333333,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028407642,0,0,0.674517803,0,0,0,0.999784504,0,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.16454123,0.352826215,0.154500014,0.992658275,1,0.172989249,0.091654282,0.996567446,0.583333333,0
0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.334936175,0.638392042,0.482981379,0.905844685,1,0.326984065,0.285977511,0.98199109,0.583333333,0
1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.374026958,0.056757316,0.052747316,0.629926939,1,0.026600325,0.031297349,0.920952666,0.583333333,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.10881356,0.068347919,0.426723011,0.979775984,1,0.032088958,0.252783343,0.992944851,0.583333333,0
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.21976695,0.555951308,0.634599378,0.954472835,1,0.281182554,0.37517737,0.989800569,0.583333333,0
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.310588514,0,0,0.99904406,0,0,0,1,0,0
0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0.338061738,0.093854981,0.361178918,0.99841883,1,0.044235644,0.214056112,0.998901487,0.583333333,0
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.160060443,0.938482784,0.990606856,0.993055049,1,0.503374025,0.582610224,0.998093318,0.583333333,0
1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.548902563,0.531069375,0.662759208,0.176610887,1,0.267576447,0.391696477,0.803967805,0.583333333,2.27755572390631e-06
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.173354642,0.717380022,0.979656782,0.984428001,1,0.371921972,0.576281618,0.996157709,0.583333333,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.128565863,0.798628731,0.634589296,0.198916571,1,0.419244405,0.375171466,0.824936906,0.583333333,1.78031502195974e-06
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.238140462,0,0,0.997307952,0,0,0,1,0,0
1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.287827002,0.421727875,0.372212607,0.922121544,1,0.208960002,0.220579199,0.982804954,0.583333333,0
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.254784196,0,0,0.999533022,0,0,0,1,0,0
0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0.446580371,0.644260331,0.439607204,0.988136245,1,0.330286916,0.260389449,0.996068664,0.583333333,0
1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.266977486,0.365621544,0.386529026,0.460110356,1,0.31569543,0.391886079,0.901006145,1,4.17498069449351e-09
1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0.190997961,0.341161459,0.27934648,0.998274022,1,0.294072417,0.283749177,0.926630874,1,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.155197484,0.033339448,0.279545077,0.956592916,1,0.01556961,0.165753478,0.986953059,0.583333333,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.018878204,0.422545833,0.490375032,0.945897458,1,0.371164609,0.495958308,0.989814349,1,0
1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0.186863517,0.767231158,0.320513846,0.99813993,1,0.730133283,0.325401259,0.996634083,1,0
0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.417845083,0,0,0.993110749,0,0,0,1,0,0
1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.27917583,0.089756318,0.337356734,0.994206549,1,0.042277501,0.199967794,0.997107724,0.583333333,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.153836223,0,0,0.997543113,0,0,0,1,0,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.110087203,0.408578352,0.981383262,0.983508604,1,0.202038056,0.577279686,0.995562721,0.583333333,0
