"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","normalized_z"
1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.12770932,0,0,0.516303412,0,0,0,0.996512721,0,0,0,0.999971648,0,0,0,0.999999874,0,0.00300130204353988
0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.226086333,0.581791724,0.429423593,0.989555512,1,0.295419051,0.254377824,0.9948205,0.583333333,0.333316097,0.325048567,0.995705936,0.722222222,0.335324671,0.370784352,0.998044547,0.791666667,0
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.306783031,0.43558057,0.479148948,0.991815679,1,0.216281431,0.283717736,0.995561295,0.583333333,0.238363933,0.362150221,0.996260248,0.722222222,0.233981097,0.412398785,0.998265233,0.791666667,0
1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.564369287,0,0,0.998669036,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.019819197,0,0,0.988754413,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0.450555868,0,0,0.805309516,0,0.282149017,0.1162634,0.3634215,0.416666667,0.156460398,0.080349569,0.999973312,0.277777778,0.098054388,0.063158816,0.999999999,0.208333333,0
1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0.148946763,0.488411827,0.578204264,0.989594952,1,0.244481968,0.342047453,0.994988673,0.583333333,0.394456261,0.598889926,0.996772769,1,0.358143998,0.616789741,0.998646502,1,0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.171295242,0,0,0.118486605,0,0,0,0.89688819,0,0,0,0.984720293,0,0,0,0.998763339,0,4.17137715694738e-05
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.19906718,0,0,0.999856232,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0.372170079,0,0,0.302304171,0,0,0,0.970911407,0,0,0,0.998543012,0,0.064270583,0.218693171,0.954671146,0.208333333,0.000790605560969437
1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0.313032695,0.784646732,0.435580616,0.996259392,1,0.411020444,0.258012622,0.997744569,0.583333333,0.479372403,0.329651366,0.998293923,0.722222222,0.68736074,0.472046857,0.998823436,1,0
0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0.058459678,0.397820345,0.262018302,0.997051475,1,0.19639513,0.155374515,0.997673878,0.583333333,0.215151027,0.19909015,0.997876776,0.722222222,0.209881416,0.228113894,0.998938126,0.791666667,0
1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0.113422822,0.975608004,0.006120297,0.989896642,1,0.52628679,0.003631542,0.994677672,0.583333333,0.63362158,0.004660974,0.995343724,0.722222222,0.960972751,0.006763846,0.998202551,1,2.50250531408369e-09
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0.389337056,0,0,0.996707266,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0.133884568,0.488291629,0.697092464,0.989370132,1,0.244417301,0.411814342,0.995143295,0.583333333,0.271651302,0.522488365,0.996238088,0.722222222,0.269008593,0.589341422,0.998379209,0.791666667,0
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.13569526,0,0,0.854934987,0,0,0,0.999998416,0,0,0,1,0,0,0,1,0,0
0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0.558250914,0.797203936,0.666947986,0.998181812,1,0.418404837,0.394152286,0.998819645,0.583333333,0.488997121,0.500562338,0.999197791,0.722222222,0.510657249,0.565460873,0.999688812,0.791666667,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.069839412,0,0,0.99547495,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0.24787079,0.666290106,0.362165381,0.947710747,1,0.342736906,0.214639364,0.98335331,0.583333333,0.5792289,0.379053098,0.988655807,1,0.543308192,0.394538915,0.994603335,1,1.27384264914099e-07
1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0.346158748,0,0,0.997202483,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0.420158838,0,0,0.797104,0,0,0,0.999985442,0,0,0,0.999999999,0,0,0,1,0,0
0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0.214032707,0.513101443,0.677142359,0.78596077,1,0.257813177,0.400127509,0.950140365,0.583333333,0.287682721,0.507987254,0.95602353,0.722222222,0.286072419,0.573559984,0.978451371,0.791666667,2.14653118614239e-05
1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0.310448979,0,0,0.278358931,0,0.248049382,0.042894171,0.858855662,0.416666667,0.13755109,0.029644137,0.992006996,0.277777778,0.086203846,0.023301788,0.999752864,0.208333333,5.61008412036657e-06
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.029027049,0,0,0.785443174,0,0,0,0.999979022,0,0,0,0.999999998,0,0,0,1,0,0
1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0.310238694,0.908293018,0.99940841,0.996871117,1,0.48492264,0.587694407,0.998540278,0.583333333,0.577283527,0.736846532,0.999139047,0.722222222,0.61488642,0.816219921,0.999699821,0.791666667,0
1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0.088706751,0.720365179,0.320239115,0.799290381,1,0.678100792,0.325006662,0.961467053,1,0.640505625,0.335596179,0.966189685,1,0.606896225,0.349859493,0.983516842,1,2.45442364634751e-05
1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0.094778676,0.060378426,0.064810917,0.997992517,1,0.048768977,0.065918788,0.997920032,1,0.040980633,0.068323597,0.997689608,1,0.034578348,0.071591933,0.998597956,1,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.081185782,0,0,0.961632205,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0.662715939,0.159008458,0.23664547,0.993687362,1,0.075690547,0.140344719,0.995543137,0.583333333,0.079872696,0.179886178,0.995525459,0.722222222,0.074979129,0.206211309,0.997541449,0.791666667,1.50203449678088e-09
1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0.155314939,0,0,0.997722699,0,0,0,1,0,0.063749764,0.033634336,1,0.277777778,0.039952245,0.026438285,1,0.208333333,0
0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0.374235069,0.46981772,0.273782927,0.987095755,1,0.417240941,0.278088964,0.993640571,1,0.376546621,0.287431265,0.995003041,1,0.340744733,0.300062324,0.997496248,1,1.50218815164749e-09
0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0.13773183,0.009035037,0.223028941,0.983147676,1,0.004203832,0.132276823,0.990403126,0.583333333,0.004335237,0.169570643,0.989690344,0.722222222,0.003976328,0.194433332,0.993934215,0.791666667,1.05418448415051e-08
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.257283532,0,0,0.65996058,0,0,0,0.99959875,0,0,0,0.999999489,0,0,0,1,0,0
1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0.290984686,0.653623054,0.927180836,0.775587015,1,0.335568347,0.545902744,0.952533177,0.583333333,0.383056548,0.68663219,0.96132658,0.722222222,0.390134613,0.76424698,0.982342851,0.791666667,1.35864581770617e-05
0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0.090733218,0,0,0.998273901,0,0,0,1,0,0,0,1,0,0.094050184,0.035442604,0.99999999,0.208333333,0
1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0.293613651,0.204601859,0.21618727,0.997021656,1,0.170868526,0.219658174,0.997782611,1,0.147167957,0.227305989,0.997804484,1,0.127175242,0.237654151,0.998809929,1,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.055887682,0,0,0.999984395,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0.244495536,0.340001869,0.548718588,0.234005387,1,0.166375356,0.324702083,0.760999865,0.583333333,0.180604017,0.413762285,0.772043848,0.722222222,0.174520308,0.469905506,0.870853432,0.791666667,0.00405735517558603
0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0.202136088,0.265069332,0.4852466,0.99594082,1,0.128233265,0.287313056,0.997239049,0.583333333,0.137570352,0.366688223,0.997611698,0.722222222,0.131335397,0.417473602,0.998858413,0.791666667,0
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.291761674,0,0,0.831810787,0,0,0,0.999995769,0,0,0,1,0,0,0,1,0,0
1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0.068790813,0,0,0.997859549,0,0,0,1,0,0.126642053,0.228775934,1,0.277777778,0.079367106,0.17982943,1,0.208333333,0
1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0.082726557,0.647904474,0.657737275,0.698856098,1,0.332340812,0.388751723,0.933741236,0.583333333,0.379019118,0.493845319,0.942956762,0.722222222,0.385642602,0.558123253,0.972702225,0.791666667,7.88788659025208e-05
0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0.037964913,0.327068348,0.904729186,0.992056401,1,0.159730767,0.532880549,0.99623412,0.583333333,0.173037928,0.670887333,0.997187062,0.722222222,0.166857691,0.747792682,0.998807283,0.791666667,0
0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0.333039194,0.644800798,0.431472413,0.996261118,1,0.330591389,0.255587388,0.997639595,0.583333333,0.376833545,0.326580449,0.998136726,0.722222222,0.383214106,0.372506773,0.99918944,0.791666667,0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.087385894,0,0,0.804947527,0,0,0,0.99998876,0,0,0,0.999999999,0,0,0,1,0,0
0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0.641392388,0.804731688,0.792534109,0.52209209,1,0.4228446,0.467598256,0.897011761,0.583333333,0.494800837,0.591298076,0.915753952,0.722222222,0.517404925,0.663534151,0.961292383,0.791666667,0.000356630012161019
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.348189418,0,0,0.998392892,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0.726627291,0.679925141,0.616132588,0.650712519,1,0.350483137,0.364335669,0.923084842,0.583333333,0.594445608,0.635835356,0.947608156,1,0.559000605,0.653580705,0.974824971,1,0.000100243082903906
0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.240459474,0.339875291,0.553636581,0.955479156,1,0.166310203,0.327596227,0.984456389,0.583333333,0.180529686,0.417396692,0.986007911,0.722222222,0.174444884,0.47393685,0.993053249,0.791666667,6.27522734886199e-08
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.252773975,0,0,0.985160473,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.150472435,0,0,0.988419609,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0.541365284,0.395072443,0.497968363,0.996228139,1,0.194956654,0.294812255,0.99750887,0.583333333,0.213482037,0.376147477,0.997941943,0.722222222,0.208159126,0.428040702,0.999059303,0.791666667,0
1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0.007877308,0,0,0.992271952,0,0,0,1,0,0.06890384,0.280306986,0.999910125,0.277777778,0.043182326,0.220335438,1,0.208333333,0
0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0.506162942,0.46589569,0.34622174,0.987905442,1,0.232409103,0.205211244,0.99380717,0.583333333,0.257380782,0.26262667,0.994494829,0.722222222,0.253924994,0.300319508,0.997317537,0.791666667,1.00153185744745e-09
1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0.097473907,0.341531752,0.884585645,0.84566226,1,0.167163035,0.521184875,0.962078079,0.583333333,0.25971343,0.892748913,0.973079218,1,0.229757201,0.900441791,0.986459705,1,2.16972946975869e-06
1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0.10431019,0.895514795,0.547595779,0.995525146,1,0.477161412,0.324041266,0.997635864,0.583333333,0.856885056,0.56764654,0.998883309,1,0.83955134,0.585797235,0.999558972,1,0
1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0.075575332,0.759895347,0.415576461,0.992425853,1,0.39654426,0.246201241,0.996119191,0.583333333,0.460606815,0.314688092,0.996959895,0.722222222,0.477863995,0.35912615,0.998691927,0.791666667,0
0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.328294787,0.195116864,0.215962349,0.997493208,1,0.093390947,0.128089261,0.997744375,0.583333333,0.099104221,0.164214672,0.997768097,0.722222222,0.093563606,0.188314719,0.998790956,0.791666667,0
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0.347346066,0,0,0.935255145,0,0,0,0.999999993,0,0,0,1,0,0,0,1,0,0
1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0.478394812,0.980831629,0.370253483,0.992656912,1,0.529530495,0.219421074,0.996392623,0.583333333,0.638085972,0.280696748,0.997303054,0.722222222,0.688600152,0.320771123,0.998894161,0.791666667,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.021215658,0,0,0.99858177,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0.25833826,0.984317589,0.150678784,0.996671896,1,0.531697896,0.089388345,0.99776339,0.583333333,0.641072781,0.114664692,0.99818405,0.722222222,0.96800829,0.166132933,0.999388488,1,0
0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0.171356394,0.118853754,0.231575768,0.997804677,1,0.056231507,0.137341028,0.997917737,0.583333333,0.058971878,0.176046233,0.997910445,0.722222222,0.055012162,0.201827979,0.998851191,0.791666667,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.115115442,0,0,0.981299504,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.058004016,0.060064628,0.306981213,0.688203993,1,0.028164507,0.181994967,0.912504871,0.583333333,0.029271779,0.233057604,0.905021334,0.722222222,0.027058875,0.266769555,0.942445042,0.791666667,0.000293636333879355
1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0.152814012,0.194664082,0.421902476,0.83139971,1,0.162195601,0.427427858,0.958099157,1,0.139458376,0.440107438,0.957679371,1,0.12031164,0.45706308,0.976331631,1,1.54040611182182e-05
1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0.35248021,0.425480699,0.157343902,0.995922816,1,0.210940462,0.093340622,0.996919262,0.583333333,0.334857405,0.165686112,0.997502591,1,0.30063509,0.173419652,0.998695143,1,0
1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0.090231021,0.096069132,0.396009827,0.970043964,1,0.078240102,0.401608373,0.984718243,1,0.066144705,0.41377466,0.988338247,1,0.056137073,0.430134508,0.993570686,1,2.00806289374356e-08
0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0.249330978,0.813027938,0.135558376,0.914996468,1,0.427748916,0.080421504,0.975767646,0.583333333,0.501226643,0.103173025,0.978466177,0.722222222,0.524893145,0.118444695,0.989518694,0.791666667,2.98418657773691e-06
0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0.109366681,0.25149968,0.405239581,0.667551771,1,0.121417108,0.240095743,0.913670816,0.583333333,0.129981732,0.306946275,0.912789501,0.722222222,0.123821102,0.350404484,0.950902039,0.791666667,0.000260898717869273
1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0.455693037,0,0,0.987597832,0,0,0,1,0,0,0,1,0,0.04681308,0.109829909,1,0.208333333,0
1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0.190738212,0.694244347,0.988660734,0.783034631,1,0.358651519,0.58148573,0.955101181,0.583333333,0.412129826,0.729417721,0.964236015,0.722222222,0.422703227,0.808580485,0.983994779,0.791666667,6.57912499868463e-06
1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0.193945896,0.511383155,0.488849389,0.997385307,1,0.256882215,0.289437085,0.998165582,0.583333333,0.28656479,0.369368263,0.998541368,0.722222222,0.284878431,0.420469058,0.999356457,0.791666667,0
1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0.23733636,0,0,0.744484677,0,0,0,0.99993485,0,0.052746019,0.047536808,0.998566443,0.277777778,0.033056152,0.037366331,0.999999822,0.208333333,0
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.137653765,0,0,0.990031885,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0.008308526,0.259187512,0.623581572,0.996935375,1,0.12527537,0.368709723,0.997904647,0.583333333,0.134273452,0.468867826,0.998296085,0.722222222,0.128067032,0.530751152,0.999223273,0.791666667,0
0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0.39146786,0.646817991,0.480462351,0.987057268,1,0.331728224,0.284492211,0.994180141,0.583333333,0.378253578,0.363127922,0.995320717,0.722222222,0.384791722,0.413492432,0.997930718,0.791666667,5.00550934035005e-10
1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0.0316938,0,0,0.929776156,0,0,0,0.999999989,0,0.039589823,0.198204664,0.999999834,0.277777778,0.024811108,0.155798869,1,0.208333333,0
0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0.223997468,0.179630503,0.345032519,0.989141261,1,0.085775941,0.204507898,0.993711129,0.583333333,0.090804878,0.261731681,0.993926071,0.722222222,0.110070058,0.376624443,0.996721315,1,5.00840036110617e-10
1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0.046472783,0.94447459,0.487204404,0.990463399,1,0.507055369,0.288467311,0.995788197,0.583333333,0.607291594,0.368144713,0.996935563,0.722222222,0.912570854,0.525199875,0.999146628,1,0
0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0.176125352,0.895211545,0.912024501,0.960703294,1,0.476977575,0.537113493,0.989386141,0.583333333,0.5665883,0.676010275,0.992631991,0.722222222,0.602081268,0.753154526,0.997132801,0.791666667,5.00702845851464e-09
1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0.103721529,0.539614237,0.29474678,0.994178658,1,0.272237728,0.174753367,0.996383779,0.583333333,0.445109013,0.309328928,0.997505246,1,0.40788986,0.322694103,0.998804262,1,0
0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0.067667582,0.406385751,0.885856321,0.96039659,1,0.200886496,0.521922965,0.987383425,0.583333333,0.220370915,0.657603877,0.989822301,0.722222222,0.215277094,0.733853977,0.995401925,0.791666667,9.02266583668876e-09
1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0.143978235,0.264598437,0.970961647,0.980403366,1,0.127996261,0.571253625,0.992473009,0.583333333,0.194624287,0.972890732,0.995636908,1,0.169980222,0.973868755,0.997988849,1,0
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.161145773,0,0,0.215055363,0,0.229662373,0.264067525,0.243271347,0.416666667,0.127354923,0.182496915,0.946062844,0.277777778,0.079813865,0.143451785,0.997899652,0.208333333,5.30396217973683e-05
1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0.363528754,0,0,0.995126556,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0.195979765,0.386029228,0.970918599,0.995068467,1,0.336227767,0.968488964,0.998389423,1,0.298937542,0.969443408,0.998813666,1,0.266523366,0.971497254,0.999490891,1,0
1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0.028717396,0,0,0.999789938,0,0,0,1,0,0,0,1,0,0.113492142,0.183226282,1,0.208333333,0
0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0.489569003,0.432820323,0.10704088,0.866504442,1,0.214820169,0.063507174,0.961036073,0.583333333,0.236649357,0.081487119,0.960877014,0.722222222,0.232191779,0.093574066,0.978395911,0.791666667,2.1078514354067e-05
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.12664619,0,0,0.333632117,0,0,0,0.97751398,0,0,0,0.999096749,0,0,0,0.999980191,0,3.79500346592287e-07
1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0.294725062,0.726215473,0.918214331,0.976636032,1,0.684538615,0.917352027,0.99501758,1,0.647285511,0.921681136,0.996399408,1,0.613996024,0.927710392,0.998531991,1,5.00374186529484e-10
0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0.219824244,0.949476723,0.514655382,0.983618523,1,0.510133545,0.304644952,0.993801844,0.583333333,0.61149,0.388537105,0.995452097,0.722222222,0.656165973,0.441858119,0.998163443,0.791666667,1.00091401833424e-09
0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0.354058555,0.68645449,0.654815652,0.985384785,1,0.354203548,0.38703829,0.994118112,0.583333333,0.406500624,0.491713003,0.995574275,0.722222222,0.416366963,0.555791825,0.998155118,0.791666667,5.00472663311768e-10
0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0.200576059,0,0,0.981588122,0,0,0,1,0,0.115693561,0.236894434,1,0.277777778,0.07250564,0.186210981,1,0.208333333,0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.099787502,0,0,0.882765064,0,0,0,0.99999962,0,0,0,1,0,0,0,1,0,0
0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0.201283923,0.880887065,0.339470847,0.843326741,1,0.468312142,0.20121831,0.963567223,0.583333333,0.554969704,0.257545061,0.969467651,0.722222222,0.588225859,0.294560952,0.985946088,0.791666667,1.17181732478544e-05
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.093662896,0,0,0.874813898,0,0,0,0.999999409,0,0,0,1,0,0.037359091,0.133464568,0.94438049,0.208333333,1.42500148980762e-06
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.111019572,0,0,0.816139121,0,0,0,0.99999238,0,0,0,1,0,0,0,1,0,0
1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.323511987,0.207518532,0.252347386,0.997562644,1,0.099514776,0.14964647,0.997839538,0.583333333,0.105806425,0.191773344,0.997907987,0.722222222,0.100087613,0.219772726,0.998889778,0.791666667,0
1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0.24839458,0,0,0.99991258,0,0,0,1,0,0.144760532,0.169893968,0.877705408,0.277777778,0.090722033,0.133545233,1,0.208333333,0
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0.453321008,0,0,0.962956127,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0.086145703,0.653169502,0.863730892,0.866662104,1,0.605315572,0.864325114,0.97754671,1,0.564733156,0.871557394,0.981703531,1,0.52842036,0.881094672,0.991663655,1,8.55897005602735e-07
1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0.146758297,0,0,0.972202853,0,0,0,1,0,0,0,1,0,0.091732611,0.113198604,0.999793435,0.208333333,0
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.209522988,0,0,0.819583289,0,0,0,0.999993273,0,0,0,1,0,0,0,1,0,0
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.244787415,0,0,0.990705003,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0.039356406,0.009588264,0.542711592,0.997714436,1,0.004461617,0.32116647,0.998103429,0.583333333,0.004601466,0.409320437,0.998289662,0.722222222,0.004220872,0.464975172,0.999137883,0.791666667,0
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.150696322,0,0,0.962560386,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.273592233,0,0,0.99893744,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.382829992,0,0,0.999123999,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0.290125192,0.188156126,0.75490216,0.989657668,1,0.089963801,0.445628838,0.994873115,0.583333333,0.095364303,0.564281763,0.995747694,0.722222222,0.089933716,0.634545065,0.998029609,0.791666667,0
1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0.172465069,0.737619389,0.109576311,0.922550432,1,0.383605163,0.065011108,0.97666679,0.583333333,0.443948743,0.083415742,0.97867685,0.722222222,0.627962164,0.12094697,0.968829371,1,2.00769961744562e-06
1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.242750098,0.153111862,0.032675428,0.991733947,1,0.072818267,0.019388107,0.994050455,0.583333333,0.076771678,0.024883422,0.993444169,0.722222222,0.072001412,0.028585954,0.99605074,0.791666667,3.0075332224655e-09
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.059679147,0,0,0.98297088,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.148307719,0,0,0.998507961,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0.604598158,0,0,0.987600907,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0.314183541,0,0,0.980344727,0,0.019841633,0.202376156,0.999280104,0.416666667,0.011002802,0.139862045,1,0.277777778,0.006895502,0.109938626,1,0.208333333,0
1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0.349642379,0,0,0.977577909,0,0,0,1,0,0,0,1,0,0.033428934,0.084412814,0.99999999,0.208333333,0
1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0.1897657,0.687939098,0.237035182,0.988424559,1,0.642712398,0.240857752,0.989880639,1,0.603462352,0.249130072,0.996005723,1,0.568330032,0.260331775,0.998102763,1,5.00530727975956e-10
0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.050712987,0.417576017,0.03903869,0.993165658,1,0.20677152,0.023163676,0.995249226,0.583333333,0.227230662,0.029728801,0.995178922,0.722222222,0.222388738,0.034151693,0.997326596,0.791666667,1.0016784068867e-09
1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0.486596719,0.764069487,0.448516178,0.989723184,1,0.398978224,0.265647438,0.995210424,0.583333333,0.69188017,0.467649265,0.99728788,1,0.661008369,0.484982827,0.998830642,1,0
1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.256264816,0,0,0.944718847,0,0,0,0.999999998,0,0,0,1,0,0,0,1,0,0
